Cümle: Ben elma yemeyi seviyorum. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Kendimi bildim bileli insanlarla iletişim kurma konusunda normalden bir tık fazla becerikliyim. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Yahu o kadar mesaimiz var biriniz bile çıkıp nereye gidiyorsun demedi. Hepinize yazıklar olsun. | Gerçek: negatif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Kendini ölümün sessiz huzuruna teslim eden Martin Eden artık bu dünada değil. | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Peşimi bırakmıyor bu yükselişlerim. İhtimallerin heyecanına üzülüyorum elimde değil. | Gerçek: negatif | Tahmin: pozitif | Sebep: son iki fiil olumsuz
Cümle: İşler uzadığı için ve sürekli aksilikler çıktığı için bu gece işten erken çıkamadık. | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Bugün işe gelirken kuzenimin verdiği çok sevdiğim bir bilekliği kaybettim. Bu beni ziyadesiyle üzdü. | Gerçek: negatif | Tahmin: pozitif | Sebep: son iki fiil olumsuz
Cümle: Ne kadar mutluyduk oysa dünya şahidim. Her şey dünyaya ait ve ben bu dünyayı sevmedim. | Gerçek: negatif | Tahmin: negatif | Sebep: tek fiil negatif
Cümle: Bana bir baktı, beni bir gördü, beni bir süzdü, bana sokuldu ama sonradan beni beğenmedi. | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Bak halime kül oldum uçtum gittim. Şu ana kadar en çok üzüldüğüm olay bu oldu. | Gerçek: negatif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Bugün bir ok ile vuruldum ve yaramı dezenfekte edip sarmadığım için mikrop kaptı. | Gerçek: negatif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Bedenim özgür kalsa neye yarar. İçimde kalanlar ruhumu her gün daha fazla acıtır. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Gün geçtikçe masadan eksiliyor dostlar. Yalnız kalma korkusuyla huzursuz oluyorum. | Gerçek: negatif | Tahmin: negatif | Sebep: negatif fiil var
Cümle: Bursada işlek bir yolda giderken hatalı sollama yaptığım için bir kaza yaptım. | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Araba ile yolda giderken benzin bitti ve in cin top oynayan yerde yolda kaldık. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Yakınlarda bir gezegende unuttuğum tüm şeyler hepsi ayrı bir anı çağırıp beni üzüyor. | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Gece güzel ama mahvetmek üzereyim yalan yok, hepinizi üzmek istiyorum. | Gerçek: negatif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Bir şehre ait olmak çok zordur. Sürekli oradan oraya koşturduğumuz için hiç sevilmemişiz. | Gerçek: negatif | Tahmin: negatif | Sebep: hiç sıfatı negatif fiil var
Cümle: Evdeki gazania türü çiçeğim sulamasını unuttuğum ve böcek ilacı sıkmadığım için solmuş. | Gerçek: negatif | Tahmin: negatif | Sebep: negatif fiil var
Cümle: Çocukken beni tam parmağımın ucundan arı sokmuştu canım muazzam yanmıştı. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Ne kaldı bak ellerimde, biliyorum gülüyorsun. Her adımım daha derine, ölüyorum. | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Rüzgargülleri temiz enerji üretimi konusunda faydalı ama kuşların göç yolunda olduğu için binlerce kuşu öldürüyor. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Bu sabahların bir anlamı olmadığı için günlerim bomboş geçiyor ve verim alamıyorum. | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Marmara denizindeki müsilaj sorunu bu seneki balık fiyatlarını etkiledi ve artık eskisi kadar balık yiyemiyoruz. | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Büyük Ev Ablukada konserinde solistin şiir okuduğu bir kısımda seyircilerden birisi alkış tuttu. Rezalet bir andı. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Dün akşam soğuk havada ince giyindiğim için üşütmüşüm ve ertesi gün hasta oldum. | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Yapılan bir operasyon sonucunda bir amerikan askeri mayına basarak sağ ayağını kaybetmiş. | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Haluk öğretmen işini seven , ciddi, öğreten bir insandır. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Antakya belediyesi çok medeni imiş o zamanlar. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Gözler gülümsüyorsa muhtemelen kağıtlar iyi gelmiştir. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Ahmet Hocanın verdiği bu haber, bütün sınıfı sevince boğdu. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Bahçe binbir çeşit çiçekle bezenmiş, rengarenk olmuş,güzel kokularla dolmuştu. | Gerçek: pozitif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Bu dayanılmaz güzelliğe, sese nasıl hayır diyebilirdim bilmiyorum. | Gerçek: pozitif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Yetenekli, özgür ve zengin yapılı insanlar hayatta her zaman en önden gidenlerdir. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Hisselerin tavan yapması bir çok insanı zengin etti. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Vadi Siteleri size konforlu bir hayat sunuyor. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Kapıdan çıkıtğı anda ayağı takıldı, fakat arkasından onu nazikçe tutan bir el, onu bu kötü durumdan daha içine girmeden kurtardı. | Gerçek: pozitif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Fatma nine karşı dairede yaşayan yumuşak huylu, melek gibi bir kadındı. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Sosyal medya platformlarında yaptığı birçok başarısız girişimin sonucunda büyük bir başarı yakaladı. | Gerçek: pozitif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Fiyatı çok yüksek olmasına rağmen binlerce kullanıcı bu ürünü hevesle satın alıyor. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Paylaşacak pek bir şeyi olmasa da arkadaş gruplarıyla takılmak onu çok mutlu eder. | Gerçek: pozitif | Tahmin: negatif | Sebep: negatif fiil var
Cümle: Günümüzde bilgisayar teknolojisi hızla gelişmeye ve yaygınlaşmaya devam ediyor. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Çok hastaydı fakat  annesini her görüşünde içi ısınır, yumuşak bir gülümseme yerleştirirdi yüzüne. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Camının önünde duran onlarca çiçeği sulamak ruhunu dinlendiriyordu. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Hayati fonksiyonlarında ciddi bir yükseliş görmek doktoru heyecanlandırdı. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Her hafta okuluna aksatmadan gider, inci gibi notlar tutardı. | Gerçek: pozitif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Aldığı iyi terbiye yüzüne vurmuş, bakımlı ve yakışıklı bir çocuk yardım etti kalkmasına. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Aldığı ilaçlar baş ağrısını dindiriyor ve daha rahat çalışmasını sağlıyordu. | Gerçek: pozitif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Maharetli ellerinin dokunduğu bütün yemekler lezzet pınarlarına dönüşüyor. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Müziğin ilk notalarında kendini kaybediyor, büyük bir zevkle dans etmeye başlıyor. | Gerçek: pozitif | Tahmin: negatif | Sebep: negatif fiil var
Cümle: Açıklamaların mantık çerçevesinde yapılması herkesi rahatlatmıştı. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Bütün her şeyi bir kenara bırakıp sakin bir sahil kasabasına yerleşmeyi başardı sonunda. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Fabrika sayısının kontrolsüz artması sonucu arazi kirlenmesi ve tahribat başladı. | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Suç ilanları ve kayıp haberleri dışında başka bir şey göremiyorum ben. | Gerçek: negatif | Tahmin: negatif | Sebep: tek fiil negatif
Cümle: İşte makinelerin kapitalist kullanımının muhteşem sonucu! | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Evlatlarını kaybetmenin dayanılmaz acısı ile ağıtlar yakıyor, kendini yerden yere vuruyor. | Gerçek: negatif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Shift tuşları bozuk olduğu için bu işaretleri yazamıyor, raporu gönderemiyorlardı. | Gerçek: negatif | Tahmin: pozitif | Sebep: son iki fiil olumsuz
Cümle: Kitapların hepsini yakıyorlar, insanları köleleştiriyorlar ve eskiyi unutmaları için inanılmaz psikolojik işkenceler uyguluyorlardı. | Gerçek: negatif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Avukatlar ve hukukçular da aynı büyük, ani ve hain cezaya çarptırılacaklar. | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Yalnızca her türlü kişisel farkındalığın dışlandığı düşüncelere saldırırım. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Kibrit çöpü gibi kolları, bardağı kaldırmaktan bile acizdi. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Kendi bölümü hakkında şaşırtıcı derecede az fikre sahipti. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Bunlar bir iki yıllığına ABD'ye gidiyor,dönerken beraberlerinde orda gördükleri yalan yanlış şeyleri beraberlerinde getiriyorlardı. | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Bu yaptığın hareket hiç hoş değil. | Gerçek: negatif | Tahmin: negatif | Sebep: hiç sıfatı negatif fiil var
Cümle: Bu kadar hızlı gelişen bir teknolojinin duvarları arasında tıkılıp kalan çocuklar, sosyallikten mahrum bir şekilde büyüyor. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Yapılan bütün müdahalelere rağmen hayata gözlerini yumdu. | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Defalarca enstruman değiştirmesine, farklı kurslara gitmesine ve saatlerce uğraşmasına rağmen müzikte başarı yakalayamadı. | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Birbirini ezdi insanlar, yumruk kadar simsiyah bir somun ekmek için. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Bir avuç para için yapılacak iş mi bu Allah aşkına! | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Ey burjuvazinin devrimci ilkelerinin uğradığı içler acısı başarısızlık! | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Gün geçtikçe artar oldu derdim demiştim; üzülmesin öldüğünde geçer demişsin. | Gerçek: negatif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Öldüğünde çocuklarına üç kuruş bırakamadı, göçtü gitti. | Gerçek: negatif | Tahmin: negatif | Sebep: negatif fiil var
Cümle: Her adım atmaya çalıştığımda bileğimdeki acı daha da artıyor gözümden yaş geliyordu. | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Yırtık elbiselerle Ankara soğuğunda ayağı çıplak geziyor, mendil satmaya çalışıyordu. | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Ustanın yaptığı bütün fayansları tek tek kırıp suratına bağırdı. | Gerçek: negatif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Soğuk bir sesle ortamı terketmemi yoksa çok kötü şeyler yaşanacağını söyledi. | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: At merakı, attan düşüp belini kırmasıyla son buldu. | Gerçek: negatif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Yeni oda arkadaşımın bilgisayarını seviyorum | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Yurt odamızın duvarlarındaki rengi çok beğeniyorum | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Müşteriler yeni kampanya için çok heyecanlı | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Çocuk parka gideceği için çok hevesliydi | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Çok istediğim kitap indirime girmiş | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Ona bakarken gözünün içi parlıyordu | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Sevgilimle romantik bir akşam yemeği yedik | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Kızımın geleceği için çok umutluyum | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Öğretmenimizin ders anlatımı inanılmaz etkileyiciydi | Gerçek: pozitif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Okula giderken tatlı bir kediyle karşılaştım | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Annemin lezzetli yemeklerinin tadı hala damağımda | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Sigarayı bıraktıktan sonra gençleştim adeta | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Ormandaki kulübemize gittiğimde iç huzuru buluyorum | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Babamın sözleri benim için paha biçilemezdi | Gerçek: pozitif | Tahmin: negatif | Sebep: tek fiil negatif
Cümle: Bilim müzesine gittiğim ilk gün benim için sihirliydi | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Öğretmeni çok gayretli olduğunu söyledi | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Kardeşime doğum gününde sürpriz yaptık | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Bugün en iyi çocukluk arkadaşımla karşılaştım | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Bayramda dedemi aradığımda sesi çok sevinçliydi | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Böyle bir aileye sahip olduğum için çok şanslıyım | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Evde kimmse yokken bağırarak şarkı söylemeye bayılıyorum | Gerçek: pozitif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Aylardır beklediğim iş fırsatını sonunda yakaladım | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Hocamız engin bilgisi ile sınıfı adeta büyüledi | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Onunla olan günlerimi hep gülümseyerek hatırlıyorum | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Bu sokaklardan geçerken burnuma gelen kokular bana çocukluğumu hatırlatıyor | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Ülkenin gidişatını hiç iyi görmüyorum | Gerçek: negatif | Tahmin: negatif | Sebep: hiç sıfatı negatif fiil var
Cümle: Söylediği şeyler akla mantığa uygun değildi | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Bana yıllardır yalan söylediklerini farkettim | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Bazen yaptıklarıyla beni çok sinirlendiriyor | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Arkadaşım intihar etmeyi düşündüğünü söyledi | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Öğretmenimin söyledikleri gurur kırıcıydı | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Trafikte giderken iki şoförün kavga ettiğini gördüm | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Yurtta yapılan yemeklerin tadı berbattı | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Sınav öncesi çok gergin gözüküyordu | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Çocukluğumu geçirdiğim ev bugün yıkıldı | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Savaşlarda taraflar kazanmak uğruna onursuzca davranabiliyorlar | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: Açgözlülüğü yüzünden elinde olanları da kaybetti | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Tarlamıza tehlikeli bir böcek türü dadanmış | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Geçen yıl bir arkadaşımı trafik kazasında kaybettim | Gerçek: negatif | Tahmin: pozitif | Sebep: fiil negatif ve negatif sıfat var
Cümle: Artık yaşamaktan keyif almadığımı farkettim | Gerçek: negatif | Tahmin: negatif | Sebep: sondan bir önceki fiil olumsuz
Cümle: Hep hayalini kurduğum bölümü kazanamadım | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Bilgisayarım sürekli donduğu için işlerimi yapamıyorum | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Hava çok bulutlu olduğu için hiçbir şey yapmaya hevesim yok | Gerçek: negatif | Tahmin: negatif | Sebep: sadece negatif sıfat var
Cümle: O kadar çok üşüyorumki ellerimi oynatamıyorum | Gerçek: negatif | Tahmin: negatif | Sebep: tek fiil negatif
Cümle: Diş fırçamı yanımda getirmeyi unutmuşum | Gerçek: negatif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Annemin yaptığı güzel yemekleri çok özlüyorum | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: İnternetim olmadığı için ödevimi yetiştiremedim | Gerçek: negatif | Tahmin: pozitif | Sebep: son iki fiil olumsuz
Cümle: Bu haberi duyana kadar günüm çok güzel geçiyordu | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Çikolatayı çok seviyorum ama mideme dokunuyor | Gerçek: negatif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Sıcak su olmadığı için duş alamadım | Gerçek: negatif | Tahmin: pozitif | Sebep: son iki fiil olumsuz
Cümle: Hava sıcak olduğu için açık havada vakit geçirdim ve mutluyum. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Pazar günü dinlenmek için güzel bir gün haftaya dinlenmiş başlamak için de oldukça önemli. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Parfümeri dükkanlarında genelde hoş kokular ortama hakimdirler. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Sabah  erken uyanınca günüm verimli geçer ve zamanı güzel değerlendirmiş olurum. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Enerjimiz yüksek olduğunda olumlu duygular hissederiz bu bizi iyi hissettiren bir olgudur. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Duruma göre duygusal olmak kötü değildir sadece doğru zaman ve yerde olması gerekir. | Gerçek: pozitif | Tahmin: negatif | Sebep: negatif fiil var
Cümle: Köşede duran arabanın rengini beğendim bir araba alsam kesinlikle bu renk olurdu. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Kendimiz doğru ifade etmeye çalışırken cümlelerimizi özenle seçmeliyiz. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Ufak eksiklere rağmen cevaplamış olduğun sorunun cevabı yanlış değil. | Gerçek: pozitif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Her halinden belli sen etrafa neşe saçıyor dedikleri tarzda bir insansın. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Sağlam yapılar depremde ayakta kalırken herhangi bir sorun yaşanmadı. | Gerçek: pozitif | Tahmin: negatif | Sebep: son fiil olumsuz önceki fiil olumlu
Cümle: Sınavda başarılı olmak için programını yaptı ve düzenli çalıştı. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı
Cümle: Bu işi sadece iyi bir ekip olmayı başarırsak üstesinden gelebiliriz. | Gerçek: pozitif | Tahmin: pozitif | Sebep: hiçbir negatif kural çalışmadı

Toplam cümle: 803
Doğru Pozitif (DP): 327
Yanlış Pozitif (YP): 51
Yanlış Negatif (YN): 80
Doğru Negatif (DN): 345
Doğruluk: 0.8368617683686177 , yüzde: 83.68617683686178
Kesinlik (Precision): 0.8650793650793651
Anma (Recall): 0.8034398034398035
F1-Ölçütü: 0.8331210191082802
